event_id,airtable_record_id,event_name,event_date,event_type,series,brand_partners,internal_external,store_key,is_offsite,n_stores,has_control,cost_state,cost_recorded,direct_cost,shared_cost_allocated,gross_cost,brand_offset,net_tta_cost,shared_lines,expected_attendance,expected_attendance_raw,event_date_export,shared_cost_allocated_export,gross_cost_export,net_tta_cost_export,realloc_delta,built_at
recMtYNqnZvYMLZ8s-0,recMtYNqnZvYMLZ8s,Tray Tables Up Nov 21 tentative,2025-11-21,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,,161.85,161.85,,161.85,1,,,2025-11-21,161.85,161.85,161.85,0.0,2026-09-04 16:04:02.844652
reciVB9L0IyzmQuvW-3,reciVB9L0IyzmQuvW,Veterans Day Panel (Heros & Healing),2025-11-22,In-Store Activation,One-off,Spacebuds,Internal,3,false,1,true,has_cost,true,7525.01,,7525.01,,7525.01,0,,,2025-11-22,,7525.01,7525.01,0.0,2026-09-04 16:04:02.844652
recuxmTXk7nkD6o6i-0,recuxmTXk7nkD6o6i,Tray Tables Up Dec 5,2025-12-05,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,3800.42,,3800.42,,3800.42,0,,,2025-12-05,,3800.42,3800.42,0.0,2026-09-04 16:04:02.844652
rec88Tq9o6CU5eVeD-3,rec88Tq9o6CU5eVeD,High for Holidays: cookie butter popcorn,2025-12-06,In-Store Activation,One-off,Butter,Internal,3,false,1,true,has_cost,true,352.86,,352.86,,352.86,0,,,2025-12-06,,352.86,352.86,0.0,2026-09-04 16:04:02.844652
recD3OmTHkDkPGVPC-0,recD3OmTHkDkPGVPC,"BAM Member Bash December 9, 2025",2025-12-09,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,,13333.33,13333.33,,13333.33,2,,,2025-12-10,13333.33,13333.33,13333.33,0.0,2026-09-04 16:04:02.844652
recqB1BxmDeOwbKkn-0,recqB1BxmDeOwbKkn,Center for Fiction: Annual Awards Benefit,2025-12-09,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,15000.0,,15000.0,,15000.0,0,200,200,2025-12-10,,15000.0,15000.0,0.0,2026-09-04 16:04:02.844652
recL0tCH3QUPx3ymu-2,recL0tCH3QUPx3ymu,High for Holidays: spacepoppers demo,2025-12-11,In-Store Activation,One-off,Spacebuds,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-12-11,,,,0.0,2026-09-04 16:04:02.844652
recMF5TL2kfCL7lbp-0,recMF5TL2kfCL7lbp,Tray Tables Up Dec 15,2025-12-15,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,300.42,,300.42,,300.42,0,,,2025-12-16,,300.42,300.42,0.0,2026-09-04 16:04:02.844652
recrwXGvBFuGAgRj5-3,recrwXGvBFuGAgRj5,Artist Events: Andy Frasco (@andyfrasco) - Dec 30,2025-12-30,In-Store Activation,One-off,"",Internal,3,false,1,true,has_cost,true,10098.79,,10098.79,,10098.79,0,,,2025-12-30,,10098.79,10098.79,0.0,2026-09-04 16:04:02.844652
rec8nf1uJZyGqgUfy-3,rec8nf1uJZyGqgUfy,Cali Sober Sips 2026: SoHo,2026-01-15,In-Store Activation,Cali Sober Sips,High Peaks,Internal,3,false,1,true,has_cost,true,2643.93,4659.84,7303.77,2236.59,5067.18,7,,,2026-01-15,4659.84,7303.77,5067.18,0.0,2026-09-04 16:04:02.844652
recPsqc8N5wmOQBbP-0,recPsqc8N5wmOQBbP,"BAM: What to Wear (Jan 15—Jan 16, 2026)",2026-01-15,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,,13333.33,13333.33,,13333.33,2,,,2026-01-16,13333.33,13333.33,13333.33,0.0,2026-09-04 16:04:02.844652
recnqtWSDNFE0Z6SK-1,recnqtWSDNFE0Z6SK,Cali Sober Sips 2026: DTBK,2026-01-22,In-Store Activation,Cali Sober Sips,Beboe,Internal,1,false,1,true,has_cost,true,,4659.84,4659.84,,4659.84,7,,,2026-01-22,4659.84,4659.84,4659.84,0.0,2026-09-04 16:04:02.844652
reckRR2AQqTLEzwz6-2,reckRR2AQqTLEzwz6,Cali Sober Sips 2026: Fifth,2026-01-29,In-Store Activation,Cali Sober Sips,Edie Parker,Internal,2,false,1,true,has_cost,true,,4659.84,4659.84,,4659.84,7,,,2026-01-29,4659.84,4659.84,4659.84,0.0,2026-09-04 16:04:02.844652
rec1SRDAAupYcMCBL-0,rec1SRDAAupYcMCBL,TRAY TABLES UP w. Nicole Johnson,2026-02-11,TTA Brand Event,Tray Tables Up,Camino,External,0,true,0,false,has_cost,true,296.62,1884.95,2181.57,,2181.57,2,10,10 max,2026-02-11,1884.95,2181.57,2181.57,0.0,2026-09-04 16:04:02.844652
recOhzVESxUzNem1I-0,recOhzVESxUzNem1I,TRAY TABLES UP w. Victoria Garcia,2026-02-21,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,271.31,1884.95,2156.26,,2156.26,2,4,4,2026-02-21,1884.95,2156.26,2156.26,0.0,2026-09-04 16:04:02.844652
rec4CGN5QCbMyXve0-0,rec4CGN5QCbMyXve0,Cannabis In Black NY Launch,2026-02-26,Community Programming,One-off,"",External,0,true,0,false,has_cost,true,2000.0,,2000.0,,2000.0,0,500,500+,2026-02-26,,2000.0,2000.0,0.0,2026-09-04 16:04:02.844652
reclQspgI80dMFoDv-0,reclQspgI80dMFoDv,"TRAY TABLES UP w. PureWow & PopSugar  Deena Campbell, Pure Wow +  Jessica Andrews, PopSugar",2026-03-04,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,712.9,1882.5,2595.4,,2595.4,2,,,2026-03-04,1882.5,2595.4,2595.4,0.0,2026-09-04 16:04:02.844652
recHaSnlYt26prtWN-0,recHaSnlYt26prtWN,UCBLK x TTA,2026-03-08,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,100,100,2026-03-08,,,,0.0,2026-09-04 16:04:02.844652
recV7MHk1xutBpRqN-3,recV7MHk1xutBpRqN,Buds on the Move: Spring Equinox Walk (ft. FLAMER),2026-03-21,Community Programming,One-off,Flamer,Internal,3,false,1,true,no_budget_linked,false,,,,,,0,,,2026-03-21,,,,0.0,2026-09-04 16:04:02.844652
recs6sOQCnaUCEhl0-3,recs6sOQCnaUCEhl0,Open Book Club x TTA (Read & Unwind),2026-03-23,In-Store Activation,Open Book Club,"Florette,Wyld - GoodTyde",Internal,3,false,1,true,has_cost,true,10184.49,,10184.49,3000.0,7184.49,0,,,2026-03-23,,10184.49,7184.49,0.0,2026-09-04 16:04:02.844652
rec8f1StOJK74jV4d-0,rec8f1StOJK74jV4d,TRAY TABLES UP w. Kayla Greaves,2026-03-26,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,,1882.5,1882.5,,1882.5,2,,,2026-03-26,1882.5,1882.5,1882.5,0.0,2026-09-04 16:04:02.844652
receAmSQRKjmd7lO4-0,receAmSQRKjmd7lO4,Fundraising Gala at The Co-op School,2026-03-28,Untyped,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,300,300 families ,2026-03-28,,,,0.0,2026-09-04 16:04:02.844652
recfDudE3k772TBZn-1,recfDudE3k772TBZn,Community Plant Sale,2026-03-29,TTA Brand Event,One-off,"",Internal,1,false,1,true,has_cost,true,1301.41,,1301.41,,1301.41,0,,,2026-03-29,,1301.41,1301.41,0.0,2026-09-04 16:04:02.844652
recxaUYVE3lV3iIId-3,recxaUYVE3lV3iIId,420: Friday Secret Drop April 3,2026-04-03,In-Store Activation,One-off,"",Internal,3,false,4,false,has_cost,true,720.6,,720.6,,720.6,0,,,2026-04-03,,720.6,720.6,0.0,2026-09-04 16:04:02.844652
recxaUYVE3lV3iIId-2,recxaUYVE3lV3iIId,420: Friday Secret Drop April 3,2026-04-03,In-Store Activation,One-off,"",Internal,2,false,4,false,has_cost,true,720.6,,720.6,,720.6,0,,,2026-04-03,,720.6,720.6,0.0,2026-09-04 16:04:02.844652
recxaUYVE3lV3iIId-1,recxaUYVE3lV3iIId,420: Friday Secret Drop April 3,2026-04-03,In-Store Activation,One-off,"",Internal,1,false,4,false,has_cost,true,720.6,,720.6,,720.6,0,,,2026-04-03,,720.6,720.6,0.0,2026-09-04 16:04:02.844652
recxaUYVE3lV3iIId-4,recxaUYVE3lV3iIId,420: Friday Secret Drop April 3,2026-04-03,In-Store Activation,One-off,"",Internal,4,false,4,false,has_cost,true,720.6,,720.6,,720.6,0,,,2026-04-03,,720.6,720.6,0.0,2026-09-04 16:04:02.844652
rechXproXwfYrGr7I-3,rechXproXwfYrGr7I,420: Friday Secret Drop April 10,2026-04-10,In-Store Activation,One-off,"",Internal,3,false,4,false,has_cost,true,768.54,,768.54,,768.54,0,,,2026-04-10,,768.54,768.54,0.0,2026-09-04 16:04:02.844652
rechXproXwfYrGr7I-2,rechXproXwfYrGr7I,420: Friday Secret Drop April 10,2026-04-10,In-Store Activation,One-off,"",Internal,2,false,4,false,has_cost,true,768.54,,768.54,,768.54,0,,,2026-04-10,,768.54,768.54,0.0,2026-09-04 16:04:02.844652
rechXproXwfYrGr7I-1,rechXproXwfYrGr7I,420: Friday Secret Drop April 10,2026-04-10,In-Store Activation,One-off,"",Internal,1,false,4,false,has_cost,true,768.54,,768.54,,768.54,0,,,2026-04-10,,768.54,768.54,0.0,2026-09-04 16:04:02.844652
rechXproXwfYrGr7I-4,rechXproXwfYrGr7I,420: Friday Secret Drop April 10,2026-04-10,In-Store Activation,One-off,"",Internal,4,false,4,false,has_cost,true,768.54,,768.54,,768.54,0,,,2026-04-10,,768.54,768.54,0.0,2026-09-04 16:04:02.844652
recVbAcyc7HJPBjZ1-0,recVbAcyc7HJPBjZ1,420 2026 Zippo VIP Dinner,2026-04-13,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,10460.07,,10460.07,,10460.07,0,,,2026-04-13,,10460.07,10460.07,0.0,2026-09-04 16:04:02.844652
recsiHeeJuunngT3I-3,recsiHeeJuunngT3I,420 2026 OnlyNY Launch Party,2026-04-16,In-Store Activation,One-off,"Select,Grassroots",Internal,3,false,1,true,has_cost,true,10368.97,,10368.97,,10368.97,0,,,2026-04-16,,10368.97,10368.97,0.0,2026-09-04 16:04:02.844652
rec5NBOyYmVeUrtpp-3,rec5NBOyYmVeUrtpp,420: Friday Secret Drop April 17,2026-04-17,In-Store Activation,One-off,"",Internal,3,false,4,false,has_cost,true,1333.84,,1333.84,,1333.84,0,,,2026-04-17,,1333.84,1333.84,0.0,2026-09-04 16:04:02.844652
rec5NBOyYmVeUrtpp-2,rec5NBOyYmVeUrtpp,420: Friday Secret Drop April 17,2026-04-17,In-Store Activation,One-off,"",Internal,2,false,4,false,has_cost,true,1333.84,,1333.84,,1333.84,0,,,2026-04-17,,1333.84,1333.84,0.0,2026-09-04 16:04:02.844652
rec5NBOyYmVeUrtpp-1,rec5NBOyYmVeUrtpp,420: Friday Secret Drop April 17,2026-04-17,In-Store Activation,One-off,"",Internal,1,false,4,false,has_cost,true,1333.84,,1333.84,,1333.84,0,,,2026-04-17,,1333.84,1333.84,0.0,2026-09-04 16:04:02.844652
rec5NBOyYmVeUrtpp-4,rec5NBOyYmVeUrtpp,420: Friday Secret Drop April 17,2026-04-17,In-Store Activation,One-off,"",Internal,4,false,4,false,has_cost,true,1333.84,,1333.84,,1333.84,0,,,2026-04-17,,1333.84,1333.84,0.0,2026-09-04 16:04:02.844652
rec4nCx4ZUMtPH4Ok-1,rec4nCx4ZUMtPH4Ok,420: Legacy Vinyl Airwaves,2026-04-17,Community Programming,Airwaves,"","",1,false,1,true,no_budget_linked,false,,,,,,0,,,2026-04-17,,,,0.0,2026-09-04 16:04:02.844652
recV7wybqSR7P4P54-3,recV7wybqSR7P4P54,420 2026 Food Drops & DJ April 19,2026-04-19,In-Store Activation,One-off,"",Internal,3,false,4,false,has_cost,true,386.18,,386.18,,386.18,0,,,2026-04-19,,386.18,386.18,0.0,2026-09-04 16:04:02.844652
recV7wybqSR7P4P54-4,recV7wybqSR7P4P54,420 2026 Food Drops & DJ April 19,2026-04-19,In-Store Activation,One-off,"",Internal,4,false,4,false,has_cost,true,386.18,,386.18,,386.18,0,,,2026-04-19,,386.18,386.18,0.0,2026-09-04 16:04:02.844652
recV7wybqSR7P4P54-1,recV7wybqSR7P4P54,420 2026 Food Drops & DJ April 19,2026-04-19,In-Store Activation,One-off,"",Internal,1,false,4,false,has_cost,true,386.18,,386.18,,386.18,0,,,2026-04-19,,386.18,386.18,0.0,2026-09-04 16:04:02.844652
recV7wybqSR7P4P54-2,recV7wybqSR7P4P54,420 2026 Food Drops & DJ April 19,2026-04-19,In-Store Activation,One-off,"",Internal,2,false,4,false,has_cost,true,386.18,,386.18,,386.18,0,,,2026-04-19,,386.18,386.18,0.0,2026-09-04 16:04:02.844652
rec8Yad2wGFIU7pPp-3,rec8Yad2wGFIU7pPp,420 2026 Food Drops & DJ April 20,2026-04-20,In-Store Activation,One-off,"Select,Grassroots",Internal,3,false,4,false,no_budget_linked,false,,,,,,0,,,2026-04-20,,,,0.0,2026-09-04 16:04:02.844652
rec8Yad2wGFIU7pPp-4,rec8Yad2wGFIU7pPp,420 2026 Food Drops & DJ April 20,2026-04-20,In-Store Activation,One-off,"Select,Grassroots",Internal,4,false,4,false,no_budget_linked,false,,,,,,0,,,2026-04-20,,,,0.0,2026-09-04 16:04:02.844652
rec8Yad2wGFIU7pPp-1,rec8Yad2wGFIU7pPp,420 2026 Food Drops & DJ April 20,2026-04-20,In-Store Activation,One-off,"Select,Grassroots",Internal,1,false,4,false,no_budget_linked,false,,,,,,0,,,2026-04-20,,,,0.0,2026-09-04 16:04:02.844652
rec8Yad2wGFIU7pPp-2,rec8Yad2wGFIU7pPp,420 2026 Food Drops & DJ April 20,2026-04-20,In-Store Activation,One-off,"Select,Grassroots",Internal,2,false,4,false,no_budget_linked,false,,,,,,0,,,2026-04-20,,,,0.0,2026-09-04 16:04:02.844652
recJhYPNJjh7B22ha-3,recJhYPNJjh7B22ha,420: Friday Secret Drop April 24,2026-04-24,In-Store Activation,One-off,"",Internal,3,false,4,false,has_cost,true,1296.63,,1296.63,,1296.63,0,,,2026-04-24,,1296.63,1296.63,0.0,2026-09-04 16:04:02.844652
recJhYPNJjh7B22ha-2,recJhYPNJjh7B22ha,420: Friday Secret Drop April 24,2026-04-24,In-Store Activation,One-off,"",Internal,2,false,4,false,has_cost,true,1296.63,,1296.63,,1296.63,0,,,2026-04-24,,1296.63,1296.63,0.0,2026-09-04 16:04:02.844652
recJhYPNJjh7B22ha-1,recJhYPNJjh7B22ha,420: Friday Secret Drop April 24,2026-04-24,In-Store Activation,One-off,"",Internal,1,false,4,false,has_cost,true,1296.63,,1296.63,,1296.63,0,,,2026-04-24,,1296.63,1296.63,0.0,2026-09-04 16:04:02.844652
recJhYPNJjh7B22ha-4,recJhYPNJjh7B22ha,420: Friday Secret Drop April 24,2026-04-24,In-Store Activation,One-off,"",Internal,4,false,4,false,has_cost,true,1296.63,,1296.63,,1296.63,0,,,2026-04-24,,1296.63,1296.63,0.0,2026-09-04 16:04:02.844652
rec7XqKhVg9j1yC4G-3,rec7XqKhVg9j1yC4G,Soho Store Anniversary w Classic Photo Booth Launch!,2026-05-07,TTA Brand Event,One-off,"","",3,false,1,true,no_budget_linked,false,,,,,,0,,,2026-05-07,,,,0.0,2026-09-04 16:04:02.844652
recy7B8VKuLW3ODuf-4,recy7B8VKuLW3ODuf,Cause Medic Mothers Day Event,2026-05-09,In-Store Activation,One-off,Cause Medic,"",4,false,4,false,has_cost,true,586.34,973.75,1560.09,,1560.09,1,,,2026-05-09,973.75,1560.09,1560.09,0.0,2026-09-04 16:04:02.844652
recy7B8VKuLW3ODuf-1,recy7B8VKuLW3ODuf,Cause Medic Mothers Day Event,2026-05-09,In-Store Activation,One-off,Cause Medic,"",1,false,4,false,has_cost,true,586.34,973.75,1560.09,,1560.09,1,,,2026-05-09,973.75,1560.09,1560.09,0.0,2026-09-04 16:04:02.844652
recy7B8VKuLW3ODuf-2,recy7B8VKuLW3ODuf,Cause Medic Mothers Day Event,2026-05-09,In-Store Activation,One-off,Cause Medic,"",2,false,4,false,has_cost,true,586.34,973.75,1560.09,,1560.09,1,,,2026-05-09,973.75,1560.09,1560.09,0.0,2026-09-04 16:04:02.844652
recy7B8VKuLW3ODuf-3,recy7B8VKuLW3ODuf,Cause Medic Mothers Day Event,2026-05-09,In-Store Activation,One-off,Cause Medic,"",3,false,4,false,has_cost,true,586.34,973.75,1560.09,,1560.09,1,,,2026-05-09,973.75,1560.09,1560.09,0.0,2026-09-04 16:04:02.844652
recCbEvHLtwazMot4-0,recCbEvHLtwazMot4,TRAY TABLES UP w. Adeola Ajala,2026-05-14,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,484.49,1166.6666666666667,1651.1566666666668,,1651.1566666666668,1,,,2026-05-14,875.0,1359.49,1359.49,291.66666666666674,2026-09-04 16:04:02.844652
recU2BrxQxrMX9ctB-0,recU2BrxQxrMX9ctB,Open Book Club x TTA: A Night  — Anais Wine Bar,2026-05-18,Community Programming,Open Book Club,"Florette,Wyld - GoodTyde",External,0,true,0,false,has_cost,true,8500.0,,8500.0,8500.0,0.0,0,,,2026-05-18,,8500.0,0.0,0.0,2026-09-04 16:04:02.844652
recaUQOjEHeO4DGWc-0,recaUQOjEHeO4DGWc,TRAY TABLES UP w. Robert (@robertcadizs),2026-05-21,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,299.61,1166.6666666666667,1466.2766666666666,,1466.2766666666666,1,,,2026-05-21,875.0,1174.61,1174.61,291.66666666666674,2026-09-04 16:04:02.844652
recScwCVfuFMlodZI-3,recScwCVfuFMlodZI,Bumping Uglies (Soho Music Event),2026-05-29,In-Store Activation,One-off,"",Internal,3,false,1,true,has_cost,true,5903.15,6200.003333333334,12103.153333333334,,12103.153333333334,1,,,2026-05-29,2066.67,7969.82,7969.82,4133.333333333334,2026-09-04 16:04:02.844652
recLNneenxPk9zy0m-0,recLNneenxPk9zy0m,NEW FEST: Partnership,2026-05-29,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,7500.0,,7500.0,,7500.0,0,,,2026-05-29,,7500.0,7500.0,0.0,2026-09-04 16:04:02.844652
recdiMy4taLzbRKdG-4,recdiMy4taLzbRKdG,Pride Month & Theater (Tony Awards) (June 2026),2026-06-01,Untyped,One-off,"","",4,false,4,false,no_budget_linked,false,,,,,,0,,,2026-06-01,,,,0.0,2026-09-04 16:04:02.844652
recdiMy4taLzbRKdG-1,recdiMy4taLzbRKdG,Pride Month & Theater (Tony Awards) (June 2026),2026-06-01,Untyped,One-off,"","",1,false,4,false,no_budget_linked,false,,,,,,0,,,2026-06-01,,,,0.0,2026-09-04 16:04:02.844652
recdiMy4taLzbRKdG-2,recdiMy4taLzbRKdG,Pride Month & Theater (Tony Awards) (June 2026),2026-06-01,Untyped,One-off,"","",2,false,4,false,no_budget_linked,false,,,,,,0,,,2026-06-01,,,,0.0,2026-09-04 16:04:02.844652
recdiMy4taLzbRKdG-3,recdiMy4taLzbRKdG,Pride Month & Theater (Tony Awards) (June 2026),2026-06-01,Untyped,One-off,"","",3,false,4,false,no_budget_linked,false,,,,,,0,,,2026-06-01,,,,0.0,2026-09-04 16:04:02.844652
rec9GrAopXRJzgrJx-0,rec9GrAopXRJzgrJx,"TTU: Ashish Agarwal, parents night",2026-06-01,Untyped,Tray Tables Up,"","",0,true,0,false,no_budget_linked,false,,,,,,0,,,2026-06-01,,,,0.0,2026-09-04 16:04:02.844652
recIrc14TffeUmOWm-0,recIrc14TffeUmOWm,Chef Dinner (timeless brand partner loyalty),2026-06-04,Loyalty,One-off,Timeless,External,0,true,0,false,has_cost,true,13042.78,973.75,14016.53,,14016.53,1,,,2026-06-04,973.75,14016.53,14016.53,0.0,2026-09-04 16:04:02.844652
recgql6Uma1yHHjnl-0,recgql6Uma1yHHjnl,TTU: Kelsey Armstrong (haricotvert),2026-06-05,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,298.83,1998.35,2297.18,,2297.18,2,,,2026-06-05,1998.35,2297.18,2297.18,0.0,2026-09-04 16:04:02.844652
recu0xO14SeSsp1cR-0,recu0xO14SeSsp1cR,Bright Eyes Show Tabling (Contest Prize),2026-06-06,Loyalty,One-off,Woodstock,External,0,true,0,false,has_cost,true,334.03,,334.03,,334.03,0,,,2026-06-06,,334.03,334.03,0.0,2026-09-04 16:04:02.844652
recLAhPEgXxLfzRxm-2,recLAhPEgXxLfzRxm,"High Notes Live #1 — Fifth Ave",2026-06-08,In-Store Activation,High Notes Live,"The Bettering Co,Drew Martin,Flamer,Silly Nice",Internal,2,false,1,true,has_cost,true,5913.85,322.0,6235.85,,6235.85,1,,,2026-06-08,322.0,6235.85,6235.85,0.0,2026-09-04 16:04:02.844652
rec4UnmFPV0CoDKGs-0,rec4UnmFPV0CoDKGs,"TRAY TABLES UP w. Litclub Founder, Kelly",2026-06-08,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,322.51,1998.35,2320.86,,2320.86,2,,,2026-06-08,1998.35,2320.86,2320.86,0.0,2026-09-04 16:04:02.844652
recpyKrjPkW6Xmlbd-3,recpyKrjPkW6Xmlbd,Airwaves Roots of Black Music Residency (Night 1),2026-06-16,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,1200.0,720.38,1920.38,,1920.38,1,,,2026-06-16,720.38,1920.38,1920.38,0.0,2026-09-04 16:04:02.844652
recsN6GBuFphqCzAc-2,recsN6GBuFphqCzAc,FILMING INSTORE: Ethan Zohn x Fernway - High Times,2026-06-16,In-Store Activation,One-off,Fernway,"",2,false,1,true,no_budget_linked,false,,,,,,0,,,2026-06-16,,,,0.0,2026-09-04 16:04:02.844652
rectU9hPK9ZmGqsCg-0,rectU9hPK9ZmGqsCg,The Wing Coworking 2026 Reunion Sponsorship,2026-06-16,Community Programming,One-off,Harney Brothers,"",0,true,0,false,no_budget_linked,false,,,,,,0,50,50,2026-06-16,,,,0.0,2026-09-04 16:04:02.844652
reccx65sj3GsFOzzb-3,reccx65sj3GsFOzzb,Airwaves Roots of Black Music Residency Night 2,2026-06-17,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,,720.38,720.38,,720.38,1,,,2026-06-17,720.38,720.38,720.38,0.0,2026-09-04 16:04:02.844652
reccQj822A8rnLwZQ-3,reccQj822A8rnLwZQ,Buds on the Move x TTA x Florette: Summer Welcome Walk,2026-06-17,Community Programming,One-off,Florette,"",3,false,1,true,no_budget_linked,false,,,,,,0,,,2026-06-17,,,,0.0,2026-09-04 16:04:02.844652
recnBx28RxmY4HIUw-3,recnBx28RxmY4HIUw,Airwaves Roots of Black Music Residency Night 3,2026-06-18,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,,720.38,720.38,,720.38,1,,,2026-06-18,720.38,720.38,720.38,0.0,2026-09-04 16:04:02.844652
recnXFqDQaITFGs7A-3,recnXFqDQaITFGs7A,Airwaves Roots of Black Music Residency Night 4,2026-06-19,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,900.0,,900.0,,900.0,0,,,2026-06-19,,900.0,900.0,0.0,2026-09-04 16:04:02.844652
recyQPzhH9x4yIMdl-3,recyQPzhH9x4yIMdl,Airwaves Roots of Black Music Residency Night 5,2026-06-20,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,,720.38,720.38,,720.38,1,,,2026-06-20,720.38,720.38,720.38,0.0,2026-09-04 16:04:02.844652
recIkbdQPuvzqkeZr-3,recIkbdQPuvzqkeZr,Airwaves Roots of Black Music Residency Night 6,2026-06-21,In-Store Activation,Airwaves,"","",3,false,1,true,has_cost,true,600.0,,600.0,,600.0,0,,,2026-06-21,,600.0,600.0,0.0,2026-09-04 16:04:02.844652
recsMEUtoqhy1kIZ1-3,recsMEUtoqhy1kIZ1,In-Store PRE-STONED PRIDE,2026-06-25,In-Store Activation,One-off,Flamer,Internal,3,false,1,true,has_cost,true,8.66,1029.15,1037.81,,1037.81,1,75,75,2026-06-25,1029.15,1037.81,1037.81,0.0,2026-09-04 16:04:02.844652
recsURNARuuWi6suJ-3,recsURNARuuWi6suJ,Clear for Takeoff Returns with Whitfit (soho),2026-06-27,In-Store Activation,Clear for Takeoff,Camino,"",3,false,1,true,has_cost,true,2597.35,168.15,2765.49,,2765.49,1,,,2026-06-27,168.15,2765.49,2765.49,0.0,2026-09-04 16:04:02.844652
recm4VFxiEXCuPE5q-4,recm4VFxiEXCuPE5q,"High Notes Live #2 — USQ",2026-06-29,In-Store Activation,High Notes Live,"The Bettering Co,Drew Martin,Flamer,Silly Nice",Internal,4,false,1,true,has_cost,true,4548.2,168.15,4716.35,,4716.35,1,,,2026-06-29,168.15,4716.35,4716.35,0.0,2026-09-04 16:04:02.844652
reccMDP937UIuhcUq-0,reccMDP937UIuhcUq,Jay-Z Uptown: A Listening Party,2026-07-09,Community Programming,One-off,"","",0,true,0,false,no_budget_linked,false,,,,,,0,50,50-75,2026-07-09,,,,0.0,2026-09-04 16:04:02.844652
recSYWDQDsp37oRcg-0,recSYWDQDsp37oRcg,TRAY TABLES UP w. Ceronne Mitchell CONFIRMED,2026-07-10,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,,173.53,173.53,,173.53,1,,,2026-07-10,173.53,173.53,173.53,0.0,2026-09-04 16:04:02.844652
reca8PBOeDhdnTcUX-0,reca8PBOeDhdnTcUX,TRAY TABLES UP w. Cedoni CONFIRMED,2026-07-17,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,282.15,173.53,455.68,,455.68,1,,,2026-07-17,173.53,455.68,455.68,0.0,2026-09-04 16:04:02.844652
recAJCC1aNkV4AjnF-0,recAJCC1aNkV4AjnF,Open Book Club x TTA: Dinner — Confirmed,2026-07-28,Community Programming,Open Book Club,"",External,0,true,0,false,has_cost,true,4500.0,,4500.0,3000.0,1500.0,0,30,30,2026-07-28,,4500.0,1500.0,0.0,2026-09-04 16:04:02.844652
recWULOS6IHGM92WO-0,recWULOS6IHGM92WO,Art is Gay,2026-07-30,Community Programming,One-off,"","",0,true,0,false,has_cost,true,19.58,,19.58,,19.58,0,,,2026-07-30,,19.58,19.58,0.0,2026-09-04 16:04:02.844652
recy2T4UBWB1djLTi-0,recy2T4UBWB1djLTi,'About To Bust' Summer Comedy Festial,2026-08-01,Community Programming,One-off,"",External,0,true,0,false,has_cost,true,5212.63,,5212.63,,5212.63,0,1200,1200,2026-08-01,,5212.63,5212.63,0.0,2026-09-04 16:04:02.844652
recVirEtw6YBlcket-0,recVirEtw6YBlcket,Prospect Park Women's Softball League - Jaguars,2026-08-06,Community Programming,One-off,"","",0,true,0,false,has_cost,true,1543.8,,1543.8,,1543.8,0,280,"280+ league members plus hundreds of friends, family, and league alumni",2026-08-06,,1543.8,1543.8,0.0,2026-09-04 16:04:02.844652
recuibB8BLbE0ZBOd-3,recuibB8BLbE0ZBOd,Caviar + Classical VIP (soho) AUG (RUBY SPONSORED),2026-08-13,In-Store Activation,One-off,"","",3,false,1,true,has_cost,true,334.73,,334.73,,334.73,0,,,2026-08-13,,334.73,334.73,0.0,2026-09-04 16:04:02.844652
recvuhLzYqIWYKYOI-3,recvuhLzYqIWYKYOI,Clear for Takeoff Returns (soho) TENTATIVE AUG (RUBY SPONSORED),2026-08-15,In-Store Activation,Clear for Takeoff,"","",3,false,1,true,has_cost,true,600.0,,600.0,,600.0,0,,,2026-08-15,,600.0,600.0,0.0,2026-09-04 16:04:02.844652
